amount,is_mal_ip,is_mal_device,odd_time,txn_count_24h,label
2298.3230274894768,0,0,0,3,0
1495.2110306257318,0,0,0,0,0
4755.310345253656,1,1,0,9,1
1575.966516343387,0,0,0,2,0
589.5781750144889,0,0,0,2,0
1104.7769070353916,0,0,0,1,0
6953.851252750154,1,1,1,15,1
1628.1993971617362,0,0,0,1,0
245.32195624635358,0,0,0,2,0
1020.8299239893889,0,1,0,1,0
769.7933173580238,0,1,0,2,0
6409.188667661846,1,1,1,8,1
7438.389724272766,1,0,1,6,1
2228.103564970161,0,0,0,1,0
1379.7378987735628,0,0,1,1,0
1965.3754161718487,0,0,0,3,0
1591.0136937870639,0,0,0,1,0
1782.0300762929687,0,0,1,3,0
693.9478123699163,0,0,0,4,0
1791.9937215984446,0,0,0,3,0
6444.021648438322,1,1,1,11,1
353.8645841783357,0,0,0,2,0
1803.3040774319575,0,0,1,1,0
1574.6412784397257,0,0,1,3,0
427.5313266616207,0,0,0,0,0
1042.3516723569378,0,0,0,2,0
123.80822769540987,0,0,0,2,0
532.0687979156934,0,0,1,0,0
815.4288251063508,0,0,0,2,0
4100.28645247733,1,0,1,7,1
1703.5666682365797,0,0,0,4,0
8889.11263901036,0,1,1,4,1
845.2844213357621,0,0,0,1,0
646.8532437941828,0,0,0,0,0
1553.7959109873098,0,0,0,3,0
1794.4566857373215,0,0,0,1,0
1380.697802754207,1,0,0,3,0
1353.6728083539851,0,0,0,2,0
699.8343376972126,0,0,0,2,0
555.019550129473,0,0,0,3,0
1146.4848200227211,0,0,0,2,0
250.16485957055943,0,0,0,2,0
1045.46688163087,0,0,1,4,0
1285.2318854982855,0,0,0,2,0
2396.054817636996,0,0,1,1,0
123.55470352375846,0,0,0,0,0
1270.7978933699414,0,0,0,1,0
5664.072726050802,0,0,1,8,1
5583.833639178883,0,0,1,6,1
501.44090744350433,0,0,0,3,0
1428.886433075943,1,0,0,2,0
9113.580164663927,0,1,1,9,1
1592.0732081767492,0,0,0,1,0
488.5125373691635,0,1,1,2,0
816.1012174479358,0,0,0,4,0
1368.1389446237813,0,0,0,1,0
581.168788836351,0,0,0,2,0
7655.09325282671,0,1,1,11,1
1168.127357248017,0,0,0,4,0
1496.778361140431,0,0,0,1,0
744.677456408755,1,0,0,3,0
226.73735682056792,0,0,0,1,0
686.7423502944699,0,0,0,1,0
1524.1402169219296,0,0,0,0,0
896.062369662091,0,0,0,3,0
7110.261760456599,1,1,1,11,1
1865.6695309942015,0,0,0,1,0
766.0122887358341,0,0,0,5,0
1220.4595876978606,0,0,0,6,0
6361.737006910109,1,1,1,8,1
1509.443149011577,0,0,0,2,0
730.3323030906229,0,0,0,1,0
689.3835914346434,0,0,0,2,0
1347.7558457951693,0,0,0,3,0
1516.2271083211504,0,0,0,5,0
138.02620864966752,0,0,0,3,0
4866.149135121452,1,1,1,10,1
1171.3046484992287,0,0,0,3,0
1504.452678127316,0,0,0,1,0
1471.7396893350465,1,0,0,4,0
8377.769813894662,1,1,0,7,1
7456.289651074475,1,1,0,5,1
941.1212763888901,0,0,1,1,0
1547.7012372751494,0,0,0,0,0
1489.928642647566,1,0,0,4,0
5932.443928464408,1,1,1,6,1
1041.963571986475,0,0,0,2,0
737.71794281095,0,0,0,2,0
1567.8109986228733,0,0,0,0,0
1186.242547474682,0,0,0,2,0
279.96112774712356,0,0,0,3,0
1031.0611122630967,0,0,0,2,0
9495.406937342515,1,0,1,10,1
1036.9882339160795,1,0,0,0,0
1039.6661872214042,0,0,0,2,0
50.0,0,0,0,1,0
966.6205940242797,0,0,0,2,0
5187.3924442991165,0,0,1,11,1
1883.4371337222624,0,0,0,2,0
1365.7354481654477,1,0,0,3,0
1422.3869039157973,0,0,0,1,0
3167.3372541772655,1,1,0,6,1
1212.2550871294713,0,0,0,1,0
994.0615169387663,0,0,0,1,0
7997.206582001198,1,1,1,11,1
773.2522599693292,0,0,0,2,0
1876.019682987163,0,0,0,2,0
8580.180314378209,1,1,1,4,1
1084.3495285351503,0,0,0,1,0
488.87314520116297,0,0,0,6,0
1112.3107720506546,0,1,0,5,0
710.1393876415966,0,0,0,3,0
1242.2525728464313,0,0,0,3,0
6560.789471572121,1,1,0,8,1
823.0177055666618,0,0,0,2,0
1310.2707135069334,0,0,0,3,0
1664.4660067661075,0,0,0,1,0
1142.4451530383803,0,0,0,2,0
1988.7266398817374,0,0,0,7,0
1429.5900396142183,0,0,0,3,0
1262.1428474254253,0,0,0,2,0
1177.8192722442193,0,0,0,3,0
1248.577893543124,0,0,0,2,0
1814.0151048040675,0,0,0,4,0
6751.762556111442,0,1,1,8,1
981.6178813808913,0,0,0,1,0
951.1637382854803,0,0,0,1,0
895.9969285313382,0,0,0,4,0
426.0992218454844,0,0,0,1,0
7589.378464582774,0,1,1,7,1
7526.280798157915,1,1,0,6,1
969.4151339826906,0,0,0,0,0
1239.2196230418351,0,0,1,2,0
2390.8567658662732,0,0,0,2,0
8912.271119994604,1,1,1,7,1
534.843187130505,0,0,0,1,0
289.6983497257414,1,0,0,0,0
1646.4769350543847,0,0,0,3,0
1206.5009459389535,0,0,0,1,0
9489.68025278822,0,0,1,7,1
1545.2363430607566,0,1,0,2,0
970.6806819494577,0,0,0,3,0
1229.224740352825,0,0,0,1,0
1017.3795112550767,0,0,0,3,0
6665.834779502394,1,1,0,5,1
9807.221950195872,0,1,0,4,1
1659.4574273291646,0,0,0,6,0
1173.7474657306739,0,0,0,4,0
1253.2151138459485,0,0,1,3,0
50.0,0,0,1,3,0
1484.051602564323,1,1,0,2,0
580.2059937374859,0,0,0,1,0
1830.759626267758,0,0,1,6,0
1981.7066794160542,0,0,0,1,0
768.0100754619609,0,0,0,3,0
6671.757075516506,1,1,1,7,1
1921.8823020366299,0,0,0,2,0
1455.0787344575917,0,0,0,2,0
793.79882553129,0,0,0,7,0
1474.441917658682,0,0,0,3,0
1566.7739067529328,0,0,0,2,0
5247.880308158973,0,1,1,10,1
50.0,0,1,0,3,0
1180.3463561861845,0,1,0,0,0
451.7353724549605,0,0,1,4,0
99.37826327454081,0,0,0,2,0
1745.0917355102233,0,0,0,3,0
1746.0533919912132,0,0,0,0,0
783.8222134478856,0,0,0,3,0
783.4719714996206,0,0,0,4,0
592.9056936061339,0,0,0,0,0
8948.596569712494,1,0,1,10,1
2522.1716735085174,0,0,0,4,0
1179.3701736749697,0,0,0,0,0
8976.292188057083,0,1,0,8,1
1158.6596570786503,0,0,0,0,0
6310.216893748134,1,1,1,5,1
283.1471161852827,0,0,1,3,0
240.6143923504793,0,0,0,1,0
1308.8591005435833,0,0,0,1,0
1234.9010424950095,0,0,0,2,0
1451.6260323747524,1,0,0,2,0
1124.9722064837367,1,0,0,2,0
1063.003459085348,0,0,0,1,0
907.6911346714003,0,0,0,3,0
585.2252027737916,0,0,0,2,0
1436.315172921703,0,0,0,1,0
1678.351158397292,0,0,0,3,0
1136.73371012647,0,0,0,0,0
960.6207142391557,1,0,0,3,0
8424.828108340385,1,1,0,11,1
710.846025088751,0,0,0,3,0
1408.4007872415568,0,0,0,2,0
1373.780806901776,0,0,0,2,0
947.9100844961642,1,0,0,3,0
1210.5019208163794,0,0,0,3,0
1340.3182022450683,0,0,0,7,0
7475.07998652158,1,0,1,6,1
946.905469457332,0,1,0,1,0
1481.8939375034574,0,0,0,2,0
1027.4265594309863,0,0,0,1,0
2569.9184530580187,1,1,0,6,1
1837.2142133437906,0,0,0,0,0
6970.245062414159,1,0,1,5,1
1921.835159583119,0,0,0,2,0
1071.3117312883273,0,0,0,2,0
1320.6201242033646,0,0,0,3,0
733.8143784090064,0,0,0,0,0
2450.450248967141,0,0,1,1,0
909.7382750976386,0,1,1,1,0
1234.2814874030137,0,0,0,1,0
8237.746284339513,1,1,1,2,1
1061.5553221155983,0,0,0,2,0
284.68355157177155,0,0,0,2,0
1496.2634746005915,0,0,0,4,0
1070.9124309842828,0,0,0,0,0
1657.701058851037,0,0,0,2,0
753.606242254058,0,0,1,1,0
1555.4799841017457,0,0,1,2,0
2294.901466608836,0,0,1,0,0
1784.7949962138869,0,0,0,2,0
1475.7381376197616,0,0,0,2,0
5680.746954493215,0,1,0,12,1
710.629581845117,0,0,0,2,0
7518.179901921477,0,1,0,10,1
1763.025125386084,0,0,0,1,0
511.1912496228814,0,0,0,1,0
1723.6588533107242,0,0,0,2,0
7018.749341785929,1,1,1,5,1
1675.7246385290432,0,0,0,3,0
1689.4290253908978,0,0,0,0,0
4882.267396956834,1,1,0,10,1
2002.6779811809033,0,0,0,2,0
680.4444158161303,0,0,0,2,0
5434.521220549666,1,1,1,9,1
1785.099354598302,0,0,0,1,0
1082.796099841839,0,0,0,4,0
7692.034660889033,0,1,0,5,1
1303.9012536766568,0,0,0,2,0
1345.7818383409863,0,0,0,2,0
692.6216346535666,0,0,0,0,0
1507.8855748855708,0,0,0,6,0
1740.7570431498707,0,0,0,4,0
744.7566482342394,0,0,0,4,0
809.9004354412687,0,0,0,2,0
1510.673369984551,0,0,0,3,0
1419.2896454605027,0,0,0,1,0
575.089830205318,0,0,0,4,0
3510.394746879835,1,1,1,9,1
861.5024307707343,0,0,0,1,0
346.3210212035266,1,0,0,2,0
857.685087119998,0,0,0,0,0
1564.8864685170977,0,0,0,2,0
1541.6622557580458,0,0,0,2,0
886.8423619084965,0,0,0,1,0
460.277888430138,0,1,0,1,0
895.753048134399,0,0,0,1,0
1763.8940135558228,0,1,0,6,0
1509.5164732942662,0,0,0,0,0
1632.1241923493183,0,0,0,2,0
1827.7018047299482,0,0,0,2,0
1862.7160545475392,0,0,0,1,0
1025.6739327960704,0,0,0,3,0
7867.301902382865,1,1,0,4,1
804.7627722773441,0,0,0,1,0
1183.8596944752649,0,1,0,2,0
1243.0719415231874,0,0,0,1,0
972.2664718751298,0,0,0,3,0
1162.8273351207379,0,0,0,4,0
4624.016114340783,1,0,0,6,1
1192.9505170466641,0,0,0,3,0
565.9315975123437,0,0,0,1,0
1706.318704822036,0,0,0,0,0
1270.1799349240234,1,0,0,2,0
2109.4492661001623,0,0,0,2,0
1017.3392243439457,0,0,0,3,0
1469.1480395248163,0,0,0,2,0
448.51483580242336,0,0,0,2,0
1522.6077929750286,0,0,0,0,0
8435.645931882433,0,1,1,5,1
5686.208435337626,1,1,0,6,1
1637.2585370662614,0,0,0,0,0
1068.670239841916,0,0,0,2,0
7656.346458626464,1,1,1,10,1
1638.0233962648972,1,0,0,3,0
4137.357981806763,1,0,0,4,1
1237.9022790968631,0,0,0,1,0
4940.064077887749,1,1,1,9,1
8118.842551479303,1,1,1,14,1
1896.0193757935458,0,0,0,3,0
1971.6217641360945,0,0,0,2,0
709.2456744760245,0,0,0,2,0
1872.9675039191575,0,1,0,0,0
1172.115461171147,0,0,0,2,0
712.6591648863393,0,0,0,5,0
7700.5939603080715,1,0,0,8,1
871.3137230026377,0,1,0,3,0
5753.737012635238,1,0,1,6,1
1566.3200386077897,0,0,0,2,0
840.445274275407,0,0,0,5,0
957.8829635668743,0,0,0,1,0
1764.1198916344188,0,0,0,2,0
1542.7948731492083,1,0,0,1,0
1579.757443743054,0,0,0,3,0
1738.0035692992992,0,0,0,7,0
2261.0780985063166,0,0,0,7,0
1445.7147263600998,0,0,0,3,0
1174.5996056902331,1,0,0,3,0
1085.3088340722663,0,0,1,1,0
7185.625554586785,1,0,0,7,1
1404.5324691670285,0,0,0,2,0
4127.593304896397,1,1,1,6,1
4108.207285901746,1,0,1,16,1
1643.5398882231434,0,0,0,4,0
564.5241394538587,0,0,0,0,0
1562.5405222237541,0,0,0,2,0
1262.788226735771,0,0,0,3,0
2103.0445589184806,0,0,0,4,0
1511.0349951530243,0,0,0,6,0
1794.298411543504,0,0,0,2,0
845.4895211847547,0,0,0,0,0
5744.092329541974,1,1,1,6,1
91.20446032061454,0,0,0,2,0
7026.359048642646,1,0,1,9,1
957.3182260854483,0,0,0,1,0
1627.6007538741312,0,0,0,1,0
1730.6854824365669,0,0,0,1,0
1526.1530758051153,0,0,0,1,0
1294.853083805198,0,0,0,0,0
1362.3291177512592,0,0,0,2,0
873.5249220839596,0,0,1,1,0
1134.263702164166,0,0,0,1,0
1753.1157794299843,0,0,0,2,0
780.3951663304967,0,0,0,1,0
1636.2286641400724,0,0,0,4,0
1707.9686117817782,0,0,0,6,0
1399.6140964696635,0,1,0,3,0
6816.478253758107,1,1,1,14,1
1402.4908554804779,0,0,0,2,0
6369.183443301237,1,1,0,7,1
483.0970880357928,0,0,1,1,0
1330.3368829119536,0,0,0,2,0
1217.013705536116,0,0,1,0,0
1450.3328606906048,0,0,0,1,0
50.0,0,0,0,3,0
1255.6863009200263,0,0,0,1,0
702.8224671845633,0,0,0,0,0
1594.1020703985932,0,0,0,1,0
984.1898436409758,0,0,0,0,0
733.366020463402,0,0,0,3,0
1472.8933567661777,0,0,0,2,0
1207.0024836856903,0,0,0,0,0
5143.890774830994,1,1,0,16,1
2032.8016068432637,0,0,0,2,0
1079.8373009209324,0,0,0,2,0
282.1156219114549,0,0,1,2,0
2255.6481670497924,0,0,0,3,0
5287.391773488332,1,0,1,6,1
1382.4805012331126,1,0,1,2,0
1360.8489030980068,0,0,0,3,0
1760.5153336622357,0,0,0,1,0
1563.397023200902,0,0,0,3,0
1402.0254284072691,1,0,0,2,0
6603.156164036869,1,0,1,10,1
6298.450752961765,1,1,0,8,1
6319.27040429759,0,1,1,5,1
654.1495619303429,0,0,0,2,0
1547.7688787828888,0,0,0,1,0
914.4105051086017,0,0,0,2,0
460.7265315006006,0,0,0,2,0
4205.2395169595075,1,1,0,4,1
819.1198146586771,1,0,0,3,0
2018.5412039963712,0,0,0,4,0
1217.4439735447042,0,0,0,4,0
1135.2413765682795,1,0,0,3,0
7682.156953012682,1,0,1,7,1
8331.474024018224,1,1,1,5,1
1091.4344625268986,0,0,1,0,0
964.0340671052833,0,0,0,3,0
5431.019291222423,0,1,1,8,1
581.524644560959,0,0,0,3,0
8975.94749089088,1,0,0,8,1
1511.103572021701,0,0,0,4,0
1723.5491513060774,0,0,0,4,0
1141.885478439021,0,0,0,2,0
1712.5545762908869,0,0,0,1,0
683.7380482362303,0,0,0,1,0
2007.6878447347208,0,0,0,2,0
1927.7172419576625,0,0,1,3,0
7616.227080238093,1,1,1,8,1
5438.879924728659,1,1,1,12,1
1090.673361282482,0,0,0,1,0
1041.142451621883,0,0,0,2,0
1101.8250754575108,0,0,1,2,0
5287.325368349426,1,1,1,8,1
1404.0264234183778,0,0,1,1,0
2988.421231987964,1,1,0,6,1
1295.3177956325121,0,0,0,1,0
7904.50383846141,1,1,1,10,1
6924.214945052162,1,0,1,8,1
687.8061793328551,0,0,0,1,0
821.8246273578484,1,0,0,1,0
7525.787963778592,1,1,1,4,1
7366.171780330857,1,0,0,5,1
1591.0650007657296,0,0,0,1,0
1554.7054902933025,0,0,0,1,0
1319.813759119499,0,0,0,1,0
1987.9379047509847,0,0,0,2,0
1450.4157955021058,0,0,0,2,0
1533.622573714621,0,0,0,0,0
190.03633392193183,0,0,0,1,0
1567.6346549874938,0,0,0,1,0
1635.562351715846,0,0,0,1,0
1426.0339191298356,0,0,0,1,0
5592.0858094092,1,1,1,6,1
1349.8238439186741,0,0,0,2,0
987.1221976742047,0,0,0,1,0
1036.0967700617384,0,0,0,0,0
1258.5621080749256,0,0,1,3,0
2087.745424620024,0,0,0,3,0
889.5762008744421,0,0,0,1,0
794.571244394831,0,0,0,2,0
4513.0397193974495,0,1,0,8,1
700.3488838525445,0,0,0,0,0
4975.714546124753,1,0,1,9,1
1551.7460741125124,0,0,0,1,0
1220.2958456019412,1,0,0,2,0
1147.090621251151,0,0,0,2,0
1748.0349537386992,0,0,0,3,0
1171.7057555500521,0,0,0,3,0
1087.8405145609477,0,0,0,1,0
1389.883818020448,0,0,0,1,0
3940.1049203400726,1,1,1,7,1
633.2894908536886,0,0,0,1,0
1093.2716103247808,0,0,0,3,0
1478.11500470033,0,0,0,2,0
7777.686045508427,0,1,1,2,1
1622.9014362814642,0,0,1,0,0
265.0918302339179,0,0,0,2,0
2191.8168262180097,0,0,0,2,0
1604.4596346963597,0,0,0,2,0
418.4828467143732,0,0,0,2,0
1283.3189476559194,0,0,0,1,0
1218.7874296679329,0,0,0,0,0
1288.0949112513463,0,0,0,1,0
824.1044749524078,0,0,0,5,0
4894.422637763757,1,1,1,11,1
1289.264584860239,0,0,0,1,0
660.1318393620758,0,0,1,4,0
1779.9199831941721,0,0,0,2,0
6503.7820550043925,1,1,1,13,1
1238.684153823809,0,0,0,1,0
1003.2810518627248,0,0,0,1,0
539.9887443896471,1,0,0,3,0
1852.1701214390764,0,0,0,2,0
1000.0500049453417,0,0,0,3,0
808.8230387490032,0,0,0,3,0
1550.7473909623573,0,1,0,4,0
1602.7873514030866,0,0,0,3,0
1905.4661898731351,0,0,0,2,0
1457.8140442219783,0,0,0,1,0
149.98674617418806,0,0,0,5,0
935.6916591251215,0,0,0,2,0
6596.306573047232,1,1,0,7,1
444.05829021839315,0,0,0,3,0
1431.0517371316355,0,0,0,9,0
1174.8809452754315,0,0,0,2,0
8410.093498049655,0,1,1,4,1
8540.098598197117,1,1,0,5,1
1544.1026532264414,0,0,0,5,0
1108.2359139214234,0,0,0,2,0
1668.9577687553274,0,0,0,4,0
1152.7706427789985,0,0,0,2,0
1163.5855436715635,0,0,0,1,0
10332.59814954025,0,1,1,6,1
616.1102243660325,0,0,0,2,0
731.6023825203085,0,0,0,2,0
1349.22590699072,0,0,0,2,0
1324.1625712579412,0,0,0,1,0
1417.3850322784456,0,0,0,2,0
862.5329906047239,0,0,0,2,0
1136.2965638050202,0,1,0,1,0
1775.133697949148,0,1,0,2,0
1282.1473826852846,0,0,0,1,0
1045.3938120743928,0,0,0,1,0
769.345210151446,0,0,1,2,0
909.6758487230245,0,0,1,5,0
1219.118997480014,0,0,0,2,0
1378.5077429825237,0,0,0,4,0
5073.030792453252,1,0,0,7,1
399.54801076174226,0,0,0,2,0
637.2554763508117,0,0,0,4,0
1482.3029629468,1,0,0,2,0
1579.4122080818047,0,0,0,1,0
1501.2901339891705,0,0,0,4,0
4705.805146113252,0,1,1,6,1
1103.347886776015,0,0,0,2,0
1218.3914165871174,0,0,0,2,0
572.8552884153753,0,0,0,1,0
1587.3170267146684,0,0,0,1,0
5702.725372371701,1,1,1,13,1
1150.4120681103086,0,0,0,3,0
719.9768523602681,0,0,1,1,0
1092.1064368358902,0,0,0,2,0
1769.9392805645227,0,0,0,3,0
950.1349119241847,0,0,0,1,0
614.8596468016126,0,0,0,5,0
586.1960924315038,0,0,0,0,0
2009.393819830434,0,0,0,1,0
541.4340400267075,0,1,0,2,0
6762.555597514139,1,1,1,8,1
1611.1752354478767,0,0,0,2,0
1736.253668654901,0,0,0,4,0
1465.4878309820451,0,0,0,2,0
1055.980563038962,0,0,0,3,0
916.851135198614,0,0,0,0,0
779.6140550506875,0,0,0,1,0
254.99491440852853,0,0,0,1,0
871.6879646001476,0,0,0,1,0
437.1718427149526,0,0,0,2,0
3093.082892657209,0,1,0,9,1
1553.6156869021383,0,0,0,3,0
1214.3724114674087,0,0,0,2,0
642.9767749190033,0,0,0,1,0
1028.9256744363806,0,0,1,2,0
1160.3057877971485,0,0,0,2,0
603.18158412176,1,0,0,0,0
6604.005075708011,1,0,1,10,1
1859.0985336170127,0,0,0,2,0
1246.4224505705574,0,0,0,2,0
1374.1708696230635,0,0,0,5,0
1073.6183724519074,0,0,0,2,0
2036.1329520487639,0,0,0,1,0
1736.8109719537858,0,0,0,2,0
1103.2861857093972,1,0,0,1,0
255.1753539519235,0,0,0,2,0
1677.9013725562404,0,0,0,0,0
1293.495104862332,0,0,0,1,0
6326.029332304306,1,1,1,10,1
3521.62385330984,1,0,1,8,1
1086.1145104381826,0,1,0,3,0
1037.5843082456888,0,0,0,1,0
1123.7650818097281,0,0,0,3,0
1749.2424380259095,0,0,0,2,0
580.4464621730496,0,0,0,2,0
1020.3539546064702,0,0,0,2,0
920.8491230269847,0,0,0,1,0
289.4569653527518,0,0,1,1,0
238.61411396883182,0,0,0,2,0
6656.818961773574,1,0,0,8,1
1420.2373689801996,0,1,0,0,0
7244.904904095039,1,0,1,7,1
8674.291088755628,1,1,1,7,1
1048.3249662614328,0,0,0,2,0
6783.144270865137,0,0,1,6,1
2679.950876412391,0,0,1,9,1
5707.943561866823,1,0,1,11,1
1726.9928855914382,0,0,0,0,0
735.4318297451209,0,0,0,3,0
1548.1614310401617,0,0,0,1,0
7077.090357809925,1,1,1,2,1
708.8529828726603,0,0,0,0,0
1300.2845986154714,0,0,0,0,0
9866.972465469205,1,1,0,10,1
8738.14724385543,1,1,0,10,1
982.7518862838422,0,0,0,3,0
1097.116503161414,0,0,0,0,0
7339.591820163436,1,1,0,7,1
1800.6069610819723,0,0,0,4,0
882.2950598856314,0,0,0,2,0
5077.22691809187,1,0,0,6,1
1508.331988235559,0,0,0,2,0
1678.8958072364528,0,0,0,2,0
2223.4310978597787,0,0,0,4,0
50.0,0,0,0,0,0
1410.0472452259207,0,0,0,4,0
1284.680412018039,0,0,0,0,0
1399.3818822124072,0,0,0,2,0
1460.3447482113343,0,0,0,0,0
409.6980295954155,0,0,0,1,0
882.3188055871854,0,0,0,3,0
8351.309761702763,1,1,1,7,1
9640.201285503925,1,0,0,8,1
704.1516682798447,0,0,0,2,0
9422.5680394749,0,0,1,4,1
1714.3844957117403,1,0,0,3,0
1272.4439165484455,0,0,1,1,0
1457.9696088520498,1,0,0,1,0
90.34981362623239,0,0,0,3,0
906.7343652180323,0,0,0,0,0
1456.8072321155482,0,0,0,3,0
5427.270950495511,1,0,1,8,1
6583.153521240284,1,1,1,11,1
793.492813869935,0,0,0,2,0
804.5503091662234,0,1,1,1,0
1506.7589863652083,0,0,0,2,0
505.72872308439446,0,0,0,1,0
372.38764390528354,0,0,0,2,0
1236.126024118958,0,0,0,3,0
1380.3239457178975,0,0,0,3,0
1039.8263459028399,0,0,1,3,0
745.9879622393946,0,0,1,1,0
611.119271004321,0,0,0,3,0
1087.5720090959608,0,0,0,7,0
1218.8482865619615,0,0,1,2,0
1739.3404167156477,0,0,0,1,0
1161.4491452929478,1,0,1,1,0
1309.3296533786488,0,0,0,0,0
768.058519705117,0,0,0,3,0
978.1965848963071,0,0,0,2,0
521.2412300790324,0,0,0,5,0
1267.1482486238965,1,1,0,1,0
1779.5370324779487,0,0,0,3,0
8668.688060656434,1,1,1,4,1
1142.730077373691,0,0,0,0,0
1522.7938560870966,0,0,0,0,0
698.7353176810956,0,0,0,1,0
1237.836770306693,0,0,0,3,0
666.1897853087028,1,0,1,1,0
475.993049791878,0,0,0,1,0
687.1236581798613,0,0,0,3,0
133.70218692258186,0,0,0,4,0
200.89965773394613,0,0,0,2,0
6369.251583819729,0,1,1,14,1
688.6037174007972,0,0,0,1,0
50.0,0,0,0,2,0
1329.9413971242118,0,0,0,0,0
2237.7003993227195,0,0,0,1,0
457.40691865003396,0,0,0,2,0
1144.5937198604563,0,0,0,4,0
1104.56389022341,0,0,0,3,0
664.4731601754755,0,0,0,3,0
857.1625412049349,0,0,0,2,0
9834.23194973307,1,0,1,6,1
1595.1859480258556,0,0,0,1,0
365.70037056090234,0,0,1,2,0
4707.677888351762,0,1,1,11,1
2499.411450037291,0,0,0,0,0
1203.211134905469,0,0,0,1,0
1540.976485647482,0,0,0,4,0
2211.295115284741,0,0,1,4,0
1138.1355268625819,0,0,1,0,0
604.0626479043751,0,0,0,0,0
496.35327825379875,0,0,0,2,0
1078.6506260873591,0,0,0,0,0
1443.7801485433592,0,0,0,4,0
4520.790331850385,1,0,0,11,1
776.8216725045633,0,0,0,0,0
789.6588408241448,1,0,0,1,0
1016.7464898159741,0,0,1,2,0
822.2505584330254,0,0,0,2,0
816.3262185559752,0,0,0,0,0
232.51794137976447,0,0,1,3,0
2002.169554154298,0,1,0,2,0
4841.161111947722,0,1,1,5,1
1204.4288518344476,0,0,0,3,0
6650.6516358938225,1,0,1,3,1
1396.7426927108747,0,0,0,2,0
1393.2931149525962,0,0,0,3,0
3725.102191989704,0,1,0,3,1
761.6514571903535,0,0,1,3,0
1676.4372736014693,0,0,0,2,0
659.4683362000513,0,0,0,1,0
1065.024051587418,0,0,0,4,0
1252.8768956357403,0,0,0,1,0
1424.913606863255,0,0,0,2,0
1060.5185348340958,0,1,0,0,0
1547.9319195468927,0,0,0,0,0
212.26671682306437,0,0,0,5,0
6651.138528717343,1,1,1,7,1
769.4560449132148,0,0,0,1,0
1206.2962003908974,0,0,0,0,0
6257.537947745618,1,0,0,10,1
1397.4789851616536,0,0,0,1,0
1309.651168600218,0,1,0,2,0
1200.8915205523044,0,0,0,1,0
1105.4398046114832,1,0,0,3,0
1540.7503486863122,0,0,0,0,0
1465.4471571079746,0,0,0,2,0
947.1266478690317,1,0,0,5,0
740.6567442569528,0,0,0,1,0
1101.5390960015552,0,1,0,1,0
6534.401184702079,1,0,1,7,1
1884.047118407449,0,0,0,3,0
894.1831316527205,0,0,0,1,0
9850.994992021591,1,1,1,8,1
8382.63763760402,1,1,1,6,1
1189.9506241151742,0,0,0,1,0
132.10007563259728,0,0,0,2,0
7527.74120929295,1,1,1,6,1
1914.4288539067838,0,0,0,1,0
1224.88684359048,0,0,0,3,0
1182.5057547515191,0,0,0,2,0
1171.1906014832073,0,0,0,4,0
432.47987623382016,0,0,0,2,0
488.15868155803844,0,0,0,0,0
953.438588800114,0,0,0,6,0
7134.33168896675,1,1,1,6,1
1955.5774651236738,0,0,0,2,0
860.6784693529484,0,0,0,2,0
717.5382697099478,0,0,0,2,0
1548.7934851695995,0,0,0,2,0
1375.3150496367796,0,1,0,0,0
1569.118615408081,0,1,0,4,0
1353.7033489045505,0,0,0,1,0
7926.985604134515,1,0,1,12,1
391.6433125259929,0,0,0,1,0
1217.356874376281,0,0,0,1,0
938.1343486142891,0,0,0,2,0
1214.2287905915794,0,0,0,1,0
1082.9900704465094,0,0,0,1,0
4423.130657387953,1,1,1,10,1
6403.588225674997,1,1,0,7,1
2055.8542400711717,0,0,0,3,0
869.8394302632764,0,0,0,2,0
4814.636183639705,1,1,0,9,1
988.0549788388237,0,0,0,1,0
3213.342711325509,0,0,0,10,1
2292.5474475180563,0,0,0,2,0
869.0089111016955,0,0,0,2,0
8497.269527053339,1,1,1,11,1
1702.9622558982082,0,0,0,1,0
5694.197346895766,1,1,1,7,1
920.5390763642058,0,0,0,0,0
147.62524714049277,0,0,0,0,0
758.0712818994335,0,0,0,2,0
1896.0011431722996,0,1,0,3,0
548.5776182376273,0,0,0,1,0
1448.8941547088887,0,0,0,2,0
5536.907737898726,0,1,1,6,1
646.4215915987742,0,0,0,3,0
1460.6399525069073,0,0,1,0,0
4431.02399296423,1,1,1,10,1
611.5189436150159,0,0,0,0,0
722.4387103253235,0,0,0,3,0
50.0,0,0,0,3,0
881.206228962018,0,0,0,4,0
710.3498848586823,0,0,0,2,0
1856.8910882859038,0,0,0,1,0
1554.1782236496767,0,0,0,2,0
326.38916651737225,0,0,0,7,0
156.48649069896555,0,0,0,3,0
801.5523722647616,0,0,0,1,0
3665.0944122947635,0,1,1,4,1
1193.9555260769728,0,0,0,3,0
594.4140353596094,0,0,0,2,0
2546.516831990248,0,0,0,2,0
1017.4236934008933,1,0,0,2,0
985.9424195170437,0,0,0,0,0
175.029360711261,0,0,0,4,0
4606.373668731649,1,1,1,9,1
1560.7812525630718,0,0,0,3,0
1421.5010652236876,0,0,0,3,0
11292.802379448338,1,1,0,7,1
573.8032777934404,0,0,0,1,0
581.7608567038255,0,0,0,4,0
1047.3876478226662,0,0,0,0,0
1513.2691816684712,1,0,0,4,0
433.7408615851682,0,0,0,1,0
6660.343664580095,1,1,0,10,1
731.746812605202,0,0,0,2,0
